,C,C_rand,E,E_rand,L,L_rand,M,M_rand,a,a_rand,sigma,sigma_rand
32,0.44501157500471683,0.2179435349587821,0.4304588561073706,0.48528560255103503,2.3985363171030922,2.0932780574474386,0.39148198969632453,0.12390729743910583,0.09839954481630904,-0.09244217015484202,1.7820009820382037,1.0
33,0.44501157500471683,0.2254937482888035,0.4304588561073706,0.48405411249214897,2.3985363171030922,2.0998773213756925,0.39148198969632453,0.12631310825197872,0.09839954481630904,-0.08421358085038295,1.7277640216063628,1.0
34,0.44501157500471683,0.22474151338016266,0.4304588561073706,0.48431185073006083,2.3985363171030922,2.097910233089386,0.39148198969632453,0.1288784628766012,0.09839954481630904,-0.0870199934994788,1.7319231169932108,1.0
35,0.44501157500471683,0.22226459409925683,0.4304588561073706,0.48428365987471444,2.3985363171030922,2.0990312618977116,0.39148198969632453,0.12433416399723453,0.09839954481630904,-0.08524558780467743,1.752159463935849,1.0
36,0.44501157500471683,0.22257961247484567,0.4304588561073706,0.4852435137767385,2.3985363171030922,2.0935107238038833,0.39148198969632453,0.1299239960137523,0.09839954481630904,-0.08800231870998534,1.7450778922453487,1.0
37,0.44501157500471683,0.22133688271147256,0.4304588561073706,0.48434293759456476,2.3985363171030922,2.098735141080418,0.39148198969632453,0.1280715646491668,0.09839954481630904,-0.09068028587514178,1.759255242999321,1.0
38,0.44501157500471683,0.22603422442917864,0.4304588561073706,0.4854041815358012,2.3985363171030922,2.0927492702737003,0.39148198969632453,0.12003854781325675,0.09839954481630904,-0.08591568547089072,1.7177818357703216,1.0
39,0.44501157500471683,0.22595432043639524,0.4304588561073706,0.48351146883291896,2.3985363171030922,2.1026058631921822,0.39148198969632453,0.13040896600538307,0.09839954481630904,-0.07984724222966773,1.7264826964319846,1.0
40,0.44501157500471683,0.2246316853951957,0.4304588561073706,0.4854448334400289,2.3985363171030922,2.0926435128389524,0.39148198969632453,0.12741838815206433,0.09839954481630904,-0.0923718886636299,1.728419847075896,1.0
41,0.44501157500471683,0.2313824062376877,0.4304588561073706,0.4839771154624911,2.3985363171030922,2.100279199627734,0.39148198969632453,0.12378226354543628,0.09839954481630904,-0.08365536808684668,1.684114855852792,1.0
42,0.44501157500471683,0.2256806503085145,0.4304588561073706,0.4851359734457463,2.3985363171030922,2.093891450568975,0.39148198969632453,0.12843964696588567,0.09839954481630904,-0.09703752949691984,1.7214120859146191,1.0
43,0.44501157500471683,0.22408553099729242,0.4304588561073706,0.48317076167731987,2.3985363171030922,2.104572951478489,0.39148198969632453,0.12527112001117463,0.09839954481630904,-0.08088651968305356,1.742509593096467,1.0
44,0.44501157500471683,0.22411188545866564,0.4304588561073706,0.4837217311744214,2.3985363171030922,2.101527137357756,0.39148198969632453,0.12606959030623444,0.09839954481630904,-0.07347101452692943,1.7397831561180235,1.0
