,degree,real graph,random graph 0,random graph 1,random graph 2,random graph 3,random graph 4,random graph 5,random graph 6,random graph 7,random graph 8,random graph 9,random graph 10,random graph 11,random graph 12,random graph 13,random graph 14,random graph 15,random graph 16,random graph 17,random graph 18,random graph 19,random graph 20,random graph 21,random graph 22,random graph 23,random graph 24,random graph 25,random graph 26,random graph 27,random graph 28,random graph 29,random graph 30,random graph 31,random graph 32,random graph 33,random graph 34,random graph 35,random graph 36,random graph 37,random graph 38,random graph 39,random graph 40,random graph 41,random graph 42,random graph 43,random graph 44,random graph 45,random graph 46,random graph 47,random graph 48,random graph 49,random graph 50,random graph 51,random graph 52,random graph 53,random graph 54,random graph 55,random graph 56,random graph 57,random graph 58,random graph 59,random graph 60,random graph 61,random graph 62,random graph 63,random graph 64,random graph 65,random graph 66,random graph 67,random graph 68,random graph 69,random graph 70,random graph 71,random graph 72,random graph 73,random graph 74,random graph 75,random graph 76,random graph 77,random graph 78,random graph 79,random graph 80,random graph 81,random graph 82,random graph 83,random graph 84,random graph 85,random graph 86,random graph 87,random graph 88,random graph 89,random graph 90,random graph 91,random graph 92,random graph 93,random graph 94,random graph 95,random graph 96,random graph 97,random graph 98,random graph 99
23,23,0.23619909502262443,0.2249912982944657,0.22603550295857988,0.22617473024712845,0.2256178210929342,0.22610511660285415,0.22575704838148278,0.22589627567003132,0.2253393665158371,0.22631395753567699,0.22568743473720848,0.22554820744865994,0.22568743473720848,0.2256178210929342,0.22540898016011138,0.22582666202575705,0.22526975287156284,0.22624434389140272,0.22645318482422555,0.22701009397841976,0.22714932126696832,0.22631395753567699,0.22631395753567699,0.22582666202575705,0.2256178210929342,0.22568743473720848,0.2259658893143056,0.22603550295857988,0.22464323007309434,0.22645318482422555,0.22610511660285415,0.22485207100591717,0.22582666202575705,0.22575704838148278,0.22680125304559692,0.22617473024712845,0.2259658893143056,0.22638357117995128,0.2259658893143056,0.22485207100591717,0.22513052558301427,0.22568743473720848,0.22526975287156284,0.22554820744865994,0.22659241211277412,0.22610511660285415,0.22666202575704839,0.22610511660285415,0.22589627567003132,0.22617473024712845,0.22603550295857988,0.22575704838148278,0.22652279846849982,0.22589627567003132,0.22568743473720848,0.22631395753567699,0.22652279846849982,0.22652279846849982,0.22617473024712845,0.22638357117995128,0.22554820744865994,0.22589627567003132,0.22568743473720848,0.22589627567003132,0.22603550295857988,0.22568743473720848,0.2256178210929342,0.22526975287156284,0.22645318482422555,0.22666202575704839,0.22554820744865994,0.2272189349112426,0.2253393665158371,0.22624434389140272,0.22554820744865994,0.22645318482422555,0.22687086668987122,0.22589627567003132,0.2253393665158371,0.22554820744865994,0.22526975287156284,0.22610511660285415,0.22659241211277412,0.22687086668987122,0.22638357117995128,0.22631395753567699,0.22631395753567699,0.2269404803341455,0.22513052558301427,0.22554820744865994,0.2256178210929342,0.22603550295857988,0.22492168465019144,0.22589627567003132,0.22526975287156284,0.22652279846849982,0.22673163940132265,0.22610511660285415,0.22513052558301427,0.22540898016011138,0.22589627567003132
24,24,0.24562322310339668,0.23297920095765376,0.2337273679485261,0.23425108484213678,0.233054017656741,0.23395181804578782,0.23357773455035163,0.23365255124943887,0.23297920095765376,0.2345503516384857,0.23327846775400268,0.23342810115217716,0.23395181804578782,0.23335328445308992,0.23342810115217716,0.23357773455035163,0.2324554840640431,0.2341014514439623,0.23402663474487506,0.23507406853209636,0.23537333532844532,0.2347748017357474,0.2341014514439623,0.23380218464761335,0.234325901541224,0.23357773455035163,0.23387700134670059,0.23380218464761335,0.2326799341613048,0.23469998503666017,0.23387700134670059,0.23230585066586862,0.23380218464761335,0.23327846775400268,0.23402663474487506,0.23387700134670059,0.23380218464761335,0.23387700134670059,0.23342810115217716,0.2326799341613048,0.23253030076313033,0.23357773455035163,0.23290438425856652,0.23282956755947928,0.23417626814304954,0.23387700134670059,0.234325901541224,0.23395181804578782,0.2345503516384857,0.23425108484213678,0.2335029178512644,0.23357773455035163,0.23417626814304954,0.23342810115217716,0.2335029178512644,0.23462516833757294,0.23462516833757294,0.23402663474487506,0.2337273679485261,0.23440071824031125,0.23365255124943887,0.23425108484213678,0.23387700134670059,0.23357773455035163,0.23402663474487506,0.23380218464761335,0.23357773455035163,0.23282956755947928,0.234325901541224,0.23469998503666017,0.23327846775400268,0.2351488852311836,0.233054017656741,0.23402663474487506,0.23380218464761335,0.23440071824031125,0.23484961843483465,0.23395181804578782,0.23327846775400268,0.23342810115217716,0.23320365105491545,0.23417626814304954,0.23425108484213678,0.23469998503666017,0.23380218464761335,0.2337273679485261,0.23440071824031125,0.2349244351339219,0.233054017656741,0.2331288343558282,0.23387700134670059,0.23417626814304954,0.23223103396678138,0.23357773455035163,0.23365255124943887,0.2337273679485261,0.23440071824031125,0.23402663474487506,0.2326799341613048,0.23297920095765376,0.23275475086039205
25,25,0.2505434782608696,0.23695652173913043,0.23765527950310558,0.23843167701863355,0.23711180124223602,0.23819875776397514,0.23781055900621118,0.2375,0.23664596273291927,0.23827639751552795,0.23734472049689442,0.23718944099378883,0.23819875776397514,0.23734472049689442,0.2375776397515528,0.2372670807453416,0.23672360248447205,0.23827639751552795,0.2377329192546584,0.2392857142857143,0.23951863354037267,0.23858695652173914,0.23788819875776399,0.2375776397515528,0.23843167701863355,0.2375,0.23788819875776399,0.23796583850931677,0.23633540372670808,0.23881987577639752,0.2375776397515528,0.23664596273291927,0.23796583850931677,0.2372670807453416,0.23788819875776399,0.2377329192546584,0.23765527950310558,0.23788819875776399,0.23765527950310558,0.23656832298136646,0.23649068322981368,0.2375,0.23649068322981368,0.23672360248447205,0.23835403726708074,0.23734472049689442,0.23804347826086958,0.23796583850931677,0.2390527950310559,0.23812111801242236,0.23718944099378883,0.2374223602484472,0.23827639751552795,0.2374223602484472,0.2375776397515528,0.23858695652173914,0.2388975155279503,0.23804347826086958,0.23781055900621118,0.23804347826086958,0.23796583850931677,0.23819875776397514,0.23788819875776399,0.2372670807453416,0.2377329192546584,0.23765527950310558,0.2375,0.23664596273291927,0.23866459627329192,0.23874223602484473,0.23765527950310558,0.23920807453416149,0.23718944099378883,0.23804347826086958,0.2375,0.23843167701863355,0.23881987577639752,0.23819875776397514,0.23711180124223602,0.23695652173913043,0.23680124223602483,0.23843167701863355,0.23858695652173914,0.23858695652173914,0.23804347826086958,0.23765527950310558,0.23850931677018633,0.2390527950310559,0.23687888198757764,0.23711180124223602,0.2375776397515528,0.23788819875776399,0.2361801242236025,0.23765527950310558,0.23734472049689442,0.23788819875776399,0.23843167701863355,0.23781055900621118,0.2372670807453416,0.2372670807453416,0.23625776397515527
26,26,0.25957268537913697,0.24457478005865102,0.24608294930875577,0.246585672392124,0.24516129032258063,0.24616673648931714,0.2456640134059489,0.24574780058651027,0.2453288646837034,0.2456640134059489,0.24608294930875577,0.24507750314201926,0.24591537494763302,0.24574780058651027,0.24591537494763302,0.2449099287808965,0.24440720569752827,0.24633431085043989,0.24616673648931714,0.24733975701717636,0.2478424801005446,0.2469208211143695,0.2459991621281944,0.24583158776707165,0.24641809803100126,0.24516129032258063,0.24641809803100126,0.24616673648931714,0.24415584415584415,0.24683703393380813,0.24549643904482615,0.2449937159614579,0.2456640134059489,0.2449099287808965,0.2456640134059489,0.2456640134059489,0.24583158776707165,0.24574780058651027,0.24616673648931714,0.2449099287808965,0.24516129032258063,0.24574780058651027,0.24507750314201926,0.2449937159614579,0.24683703393380813,0.24558022622538753,0.24641809803100126,0.24641809803100126,0.24700460829493087,0.24608294930875577,0.2449099287808965,0.24616673648931714,0.24608294930875577,0.24558022622538753,0.24558022622538753,0.2475073313782991,0.24759111855886048,0.24641809803100126,0.246585672392124,0.24608294930875577,0.2462505236698785,0.2462505236698785,0.24616673648931714,0.24549643904482615,0.24616673648931714,0.24616673648931714,0.2456640134059489,0.2446585672392124,0.24666945957268538,0.246585672392124,0.24549643904482615,0.24641809803100126,0.2446585672392124,0.24616673648931714,0.2456640134059489,0.24608294930875577,0.2475073313782991,0.24583158776707165,0.24482614160033514,0.24482614160033514,0.2449099287808965,0.24700460829493087,0.24641809803100126,0.24683703393380813,0.24641809803100126,0.24591537494763302,0.2459991621281944,0.24733975701717636,0.245245077503142,0.2453288646837034,0.2456640134059489,0.2462505236698785,0.24415584415584415,0.24541265186426478,0.24591537494763302,0.24608294930875577,0.24675324675324675,0.24541265186426478,0.2456640134059489,0.245245077503142,0.24440720569752827
27,27,0.265074939003137,0.2493028929940746,0.24991286162425932,0.25087138375740675,0.24947716974555595,0.25026141512722205,0.24947716974555595,0.2500871383757407,0.24973858487277797,0.24991286162425932,0.25060996863018475,0.24912861624259325,0.24991286162425932,0.25,0.25017427675148135,0.24860578598814917,0.24790867898222377,0.2506971070059254,0.24991286162425932,0.2514813523875915,0.2521784593935169,0.2514813523875915,0.24973858487277797,0.25,0.25095852213314745,0.24939003136981527,0.25060996863018475,0.25017427675148135,0.24834437086092714,0.2504356918787034,0.24956430812129662,0.24947716974555595,0.25017427675148135,0.2489543394911119,0.24956430812129662,0.24956430812129662,0.25,0.24991286162425932,0.2504356918787034,0.2493028929940746,0.24956430812129662,0.25,0.24956430812129662,0.24921575461833392,0.2510456605088881,0.25,0.25087138375740675,0.25052283025444405,0.2511327988846288,0.2504356918787034,0.24921575461833392,0.25052283025444405,0.2500871383757407,0.2493028929940746,0.24947716974555595,0.2517427675148135,0.25156849076333215,0.25095852213314745,0.25121993726036945,0.25,0.25026141512722205,0.2506971070059254,0.2506971070059254,0.2504356918787034,0.25,0.25017427675148135,0.24982572324851865,0.24904147786685257,0.2507842453816661,0.25095852213314745,0.24982572324851865,0.25060996863018475,0.2489543394911119,0.25,0.24947716974555595,0.25,0.25165562913907286,0.24947716974555595,0.24947716974555595,0.24860578598814917,0.24939003136981527,0.2514813523875915,0.2507842453816661,0.2511327988846288,0.2507842453816661,0.25017427675148135,0.24991286162425932,0.2521784593935169,0.2496514464970373,0.24973858487277797,0.24956430812129662,0.25017427675148135,0.24790867898222377,0.24939003136981527,0.24991286162425932,0.2504356918787034,0.2507842453816661,0.25017427675148135,0.24947716974555595,0.24956430812129662,0.24825723248518647
28,28,0.27332028701891714,0.2564532662380021,0.2564532662380021,0.25785108563973536,0.2567328301183487,0.25747833379927315,0.2567328301183487,0.257291957879042,0.257291957879042,0.25701239399869535,0.25747833379927315,0.2561737023576554,0.2569192060385798,0.2571987699189265,0.25701239399869535,0.25552138663684654,0.2542167551952288,0.25822383748019756,0.25738514583915756,0.258130649520082,0.2586897772807753,0.2583170254403131,0.2561737023576554,0.2568260180784643,0.2577578976796198,0.2557077625570776,0.25747833379927315,0.25701239399869535,0.25440313111545987,0.2571987699189265,0.2565464541981176,0.25663964215823315,0.257291957879042,0.2556145745969621,0.2560805143975398,0.25626689031777095,0.2569192060385798,0.2569192060385798,0.2571987699189265,0.2560805143975398,0.25589413847730874,0.25626689031777095,0.25701239399869535,0.2568260180784643,0.2583170254403131,0.2568260180784643,0.25785108563973536,0.257291957879042,0.2579442735998509,0.2571987699189265,0.2561737023576554,0.2575715217593887,0.2569192060385798,0.2560805143975398,0.25626689031777095,0.2595284689218153,0.25924890504146864,0.2577578976796198,0.2583170254403131,0.25663964215823315,0.25747833379927315,0.2571987699189265,0.25701239399869535,0.2576647097195042,0.25738514583915756,0.25710558195881095,0.2568260180784643,0.25542819867673094,0.25747833379927315,0.2584102134004287,0.2557077625570776,0.2576647097195042,0.2563600782778865,0.25710558195881095,0.25626689031777095,0.2571987699189265,0.2595284689218153,0.2569192060385798,0.2563600782778865,0.25524182275649987,0.2560805143975398,0.2586897772807753,0.25785108563973536,0.2577578976796198,0.2571987699189265,0.25747833379927315,0.2568260180784643,0.25962165688193084,0.2565464541981176,0.25663964215823315,0.2568260180784643,0.2569192060385798,0.25440313111545987,0.25710558195881095,0.2567328301183487,0.2576647097195042,0.25785108563973536,0.2564532662380021,0.2565464541981176,0.2563600782778865,0.2549622588761532
29,29,0.28520770010131713,0.26585612968591693,0.26484295845997974,0.2663627152988855,0.2651469098277609,0.26575481256332323,0.26555217831813577,0.26676798378926037,0.26575481256332323,0.2661600810536981,0.2662613981762918,0.26443768996960487,0.2663627152988855,0.2652482269503546,0.26565349544072947,0.2645390070921986,0.2630192502532928,0.26707193515704153,0.26575481256332323,0.26646403242147926,0.26676798378926037,0.26707193515704153,0.2646403242147923,0.26585612968591693,0.26605876393110434,0.26433637284701117,0.2668693009118541,0.26545086119554206,0.2624113475177305,0.26585612968591693,0.2650455927051672,0.2652482269503546,0.26646403242147926,0.26393110435663625,0.26585612968591693,0.26494427558257344,0.26565349544072947,0.2653495440729483,0.26595744680851063,0.2645390070921986,0.26545086119554206,0.2646403242147923,0.2652482269503546,0.26555217831813577,0.26788247213779126,0.2653495440729483,0.2663627152988855,0.26474164133738604,0.2668693009118541,0.2653495440729483,0.26494427558257344,0.26605876393110434,0.26494427558257344,0.26474164133738604,0.26575481256332323,0.2684903748733536,0.26778115501519756,0.2661600810536981,0.2662613981762918,0.26494427558257344,0.26575481256332323,0.26545086119554206,0.26575481256332323,0.26656534954407296,0.26605876393110434,0.26646403242147926,0.2662613981762918,0.26362715298885514,0.26545086119554206,0.26717325227963523,0.26433637284701117,0.2668693009118541,0.2653495440729483,0.2651469098277609,0.26494427558257344,0.26605876393110434,0.26879432624113475,0.26474164133738604,0.2642350557244174,0.2646403242147923,0.26484295845997974,0.2669706180344478,0.26646403242147926,0.26656534954407296,0.2661600810536981,0.2652482269503546,0.26484295845997974,0.267983789260385,0.26565349544072947,0.26555217831813577,0.2652482269503546,0.2661600810536981,0.26382978723404255,0.26484295845997974,0.2662613981762918,0.2663627152988855,0.2663627152988855,0.26595744680851063,0.2650455927051672,0.2646403242147923,0.26362715298885514
30,30,0.2987012987012987,0.2781954887218045,0.2777398040555935,0.27842333105491,0.27660059239006607,0.2781954887218045,0.2769423558897243,0.2799043062200957,0.2773980405559353,0.2777398040555935,0.27808156755525176,0.2769423558897243,0.2796764638869902,0.2776258828890408,0.27842333105491,0.2771701982228298,0.2752335383914331,0.2799043062200957,0.2787650945545682,0.2783094098883573,0.2803599908863067,0.27956254272043746,0.27660059239006607,0.2776258828890408,0.2776258828890408,0.2773980405559353,0.2797903850535429,0.27842333105491,0.2763727500569606,0.2783094098883573,0.2776258828890408,0.2777398040555935,0.278879015721121,0.27660059239006607,0.27808156755525176,0.2786511733880155,0.27853725222146275,0.2777398040555935,0.2797903850535429,0.27603098655730235,0.27796764638869903,0.2776258828890408,0.2778537252221463,0.2778537252221463,0.2797903850535429,0.2777398040555935,0.27853725222146275,0.27796764638869903,0.2794486215538847,0.27796764638869903,0.27808156755525176,0.2778537252221463,0.2768284347231716,0.2773980405559353,0.2776258828890408,0.2811574390521759,0.2794486215538847,0.27796764638869903,0.28001822738664844,0.2753474595579859,0.27648667122351334,0.2778537252221463,0.27899293688767374,0.2801321485532012,0.27853725222146275,0.2799043062200957,0.2783094098883573,0.2752335383914331,0.2778537252221463,0.2801321485532012,0.2761449077238551,0.278879015721121,0.2777398040555935,0.2773980405559353,0.27796764638869903,0.2776258828890408,0.2809295967190704,0.2772841193893825,0.2762588288904078,0.27808156755525176,0.2773980405559353,0.2796764638869902,0.2796764638869902,0.27910685805422647,0.2783094098883573,0.27853725222146275,0.2771701982228298,0.28001822738664844,0.27853725222146275,0.2773980405559353,0.27808156755525176,0.2777398040555935,0.2753474595579859,0.2768284347231716,0.27910685805422647,0.2778537252221463,0.2787650945545682,0.27899293688767374,0.2778537252221463,0.27808156755525176,0.27546138072453863
31,31,0.30135055783910747,0.28126834997064004,0.28032883147386967,0.28220786846741047,0.27903699354081035,0.28209042865531414,0.27985907222548445,0.28314738696418085,0.28044627128596594,0.28091603053435116,0.28185554903112153,0.28032883147386967,0.28267762771579563,0.28032883147386967,0.2813857897827364,0.28068115091015855,0.2780974750440399,0.28314738696418085,0.28209042865531414,0.2816206694069289,0.28361714621256606,0.28314738696418085,0.28091603053435116,0.2807985907222548,0.28044627128596594,0.28044627128596594,0.28338226658837345,0.28173810921902526,0.27962419260129184,0.28185554903112153,0.28068115091015855,0.2807985907222548,0.28279506752789196,0.27985907222548445,0.28044627128596594,0.2813857897827364,0.28115091015854377,0.28126834997064004,0.28302994715208457,0.27880211391661774,0.28115091015854377,0.28021139166177333,0.28126834997064004,0.28126834997064004,0.2824427480916031,0.28091603053435116,0.28185554903112153,0.28091603053435116,0.2824427480916031,0.28091603053435116,0.28115091015854377,0.28173810921902526,0.27985907222548445,0.27985907222548445,0.28044627128596594,0.2849089841456254,0.28185554903112153,0.2807985907222548,0.28338226658837345,0.27903699354081035,0.2799765120375807,0.2805637110980622,0.28209042865531414,0.2834997064004698,0.28197298884321786,0.28291250733998824,0.2816206694069289,0.27833235466823253,0.28091603053435116,0.28396946564885495,0.27985907222548445,0.28220786846741047,0.28068115091015855,0.28126834997064004,0.28150322959483265,0.2807985907222548,0.2843217850851439,0.28021139166177333,0.27927187316500296,0.2816206694069289,0.28068115091015855,0.28338226658837345,0.28302994715208457,0.28267762771579563,0.28126834997064004,0.2813857897827364,0.28044627128596594,0.28373458602466234,0.28150322959483265,0.28021139166177333,0.28115091015854377,0.2816206694069289,0.27798003523194365,0.28009395184967706,0.28220786846741047,0.2807985907222548,0.28185554903112153,0.28291250733998824,0.2807985907222548,0.2813857897827364,0.2784497944803288
32,32,0.3102112235970504,0.2878390201224847,0.28683914510686165,0.28858892638420197,0.2865891763529559,0.2892138482689664,0.2862142232220972,0.2899637545306837,0.28671416072990874,0.286464191976003,0.2884639420072491,0.2879640044994376,0.2898387701537308,0.28683914510686165,0.28808898887639045,0.2877140357455318,0.28471441069866266,0.28896387951506064,0.28933883264591925,0.2887139107611549,0.289588801399825,0.289588801399825,0.2879640044994376,0.2865891763529559,0.28758905136857893,0.2862142232220972,0.28933883264591925,0.287464066991626,0.286464191976003,0.2883389576302962,0.2869641294838145,0.28608923884514437,0.289588801399825,0.28608923884514437,0.286464191976003,0.28808898887639045,0.28821397325334336,0.2869641294838145,0.289588801399825,0.2858392700912386,0.2879640044994376,0.2870891138607674,0.28721409823772026,0.28758905136857893,0.2892138482689664,0.286464191976003,0.28808898887639045,0.28733908261467317,0.2877140357455318,0.28721409823772026,0.2883389576302962,0.2870891138607674,0.2852143482064742,0.28683914510686165,0.2862142232220972,0.2920884889388826,0.2884639420072491,0.28683914510686165,0.28933883264591925,0.2858392700912386,0.28683914510686165,0.28683914510686165,0.28883889513810773,0.28933883264591925,0.2892138482689664,0.2892138482689664,0.28733908261467317,0.2839645044369454,0.28683914510686165,0.29008873890763653,0.28671416072990874,0.28896387951506064,0.28683914510686165,0.2884639420072491,0.2869641294838145,0.286464191976003,0.2897137857767779,0.28671416072990874,0.2858392700912386,0.2887139107611549,0.2870891138607674,0.2897137857767779,0.2887139107611549,0.28933883264591925,0.2877140357455318,0.2879640044994376,0.28596425446819146,0.2904636920384952,0.2878390201224847,0.28721409823772026,0.28733908261467317,0.2890888638920135,0.2844644419447569,0.2870891138607674,0.28933883264591925,0.287464066991626,0.28758905136857893,0.28933883264591925,0.287464066991626,0.2887139107611549,0.2849643794525684
33,33,0.3190723710515794,0.29441556710649075,0.29428228708516596,0.29494868719178996,0.2928162068505931,0.29521524723443954,0.2929494868719179,0.296947887511662,0.2937491669998667,0.2926829268292683,0.2941490070638411,0.2946821271491403,0.2960149273623884,0.29401572704251633,0.29388244702119154,0.29441556710649075,0.29095028655204586,0.2953485272557644,0.2966813274690124,0.29508196721311475,0.29548180727708917,0.2968146074903372,0.29454884712781554,0.29214980674396906,0.29428228708516596,0.29401572704251633,0.2964147674263628,0.2929494868719179,0.2925496468079435,0.29561508729841396,0.2936158869785419,0.2925496468079435,0.29574836731973875,0.2926829268292683,0.2928162068505931,0.29521524723443954,0.29428228708516596,0.2936158869785419,0.2958816473410636,0.29334932693589233,0.29441556710649075,0.2928162068505931,0.2932160469145675,0.2928162068505931,0.29628148740503796,0.2922830867652939,0.29481540717046517,0.2932160469145675,0.2958816473410636,0.29428228708516596,0.29521524723443954,0.2929494868719179,0.29121684659469543,0.29334932693589233,0.29174996667999464,0.297614287618286,0.2941490070638411,0.29401572704251633,0.2958816473410636,0.29214980674396906,0.29428228708516596,0.29388244702119154,0.2953485272557644,0.29628148740503796,0.29454884712781554,0.29521524723443954,0.29428228708516596,0.29121684659469543,0.2932160469145675,0.297614287618286,0.2929494868719179,0.2965480474476876,0.2928162068505931,0.29441556710649075,0.2922830867652939,0.2929494868719179,0.296947887511662,0.2930827668932427,0.2920165267226443,0.29481540717046517,0.2937491669998667,0.2964147674263628,0.2946821271491403,0.2965480474476876,0.29441556710649075,0.2941490070638411,0.2929494868719179,0.2968146074903372,0.2934826069572171,0.2926829268292683,0.2937491669998667,0.29481540717046517,0.2897507663601226,0.2936158869785419,0.2960149273623884,0.29388244702119154,0.2946821271491403,0.29521524723443954,0.2934826069572171,0.29561508729841396,0.29108356657337064
34,34,0.3334806955496611,0.3059239610963749,0.304745063365753,0.304745063365753,0.30445033893309753,0.30533451223106395,0.30238726790450926,0.3068081343943413,0.3037135278514589,0.30223990568818154,0.30312407898614796,0.30518715001473623,0.3065134099616858,0.30297671676982024,0.3038608900677866,0.3038608900677866,0.29958738579428235,0.3073975832596522,0.30548187444739167,0.30533451223106395,0.30562923666371944,0.30754494547597994,0.304745063365753,0.30179781903919833,0.30356616563513117,0.3050397877984085,0.30754494547597994,0.3040082522841144,0.3016504568228706,0.30607132331270265,0.30356616563513117,0.3045977011494253,0.3066607721780136,0.3041556145004421,0.30445033893309753,0.30548187444739167,0.3040082522841144,0.30356616563513117,0.30533451223106395,0.3040082522841144,0.3041556145004421,0.30312407898614796,0.3038608900677866,0.30253463012083703,0.3065134099616858,0.30356616563513117,0.3065134099616858,0.30268199233716475,0.30548187444739167,0.30562923666371944,0.304745063365753,0.30253463012083703,0.3007662835249042,0.30533451223106395,0.30047155909224876,0.3094606542882405,0.30533451223106395,0.3043029767167698,0.3045977011494253,0.30445033893309753,0.304745063365753,0.30253463012083703,0.304745063365753,0.3065134099616858,0.30548187444739167,0.3063660477453581,0.3043029767167698,0.30356616563513117,0.3032714412024757,0.30916592985558505,0.30356616563513117,0.3073975832596522,0.30282935455349247,0.3038608900677866,0.3019451812555261,0.3034188034188034,0.3072502210433245,0.30445033893309753,0.3013557323902151,0.3050397877984085,0.30282935455349247,0.306955496610669,0.3045977011494253,0.30621868552903037,0.3040082522841144,0.30356616563513117,0.30238726790450926,0.3073975832596522,0.3041556145004421,0.30297671676982024,0.30533451223106395,0.30445033893309753,0.2989979369289714,0.3038608900677866,0.30577659888004716,0.3034188034188034,0.3043029767167698,0.30533451223106395,0.3041556145004421,0.3063660477453581,0.3013557323902151
35,35,0.34031982611395745,0.3112870672255861,0.3100450240645862,0.3095792578792113,0.3098897686694613,0.3112870672255861,0.30818195932308645,0.31082130104021116,0.3080267039279615,0.3072504269523366,0.30833721471821146,0.30973451327433627,0.31066604564508615,0.30926874708896135,0.30911349169383634,0.30833721471821146,0.3047663406303369,0.31330538736221086,0.3114423226207111,0.31066604564508615,0.311908088806086,0.3128396211768359,0.30911349169383634,0.30693991616208666,0.3086477255084614,0.31175283341096105,0.3128396211768359,0.3095792578792113,0.30631889458158673,0.31066604564508615,0.3086477255084614,0.3105107902499612,0.3128396211768359,0.30818195932308645,0.31020027945971124,0.3105107902499612,0.30911349169383634,0.3089582362987114,0.30973451327433627,0.3088029809035864,0.3098897686694613,0.3089582362987114,0.3098897686694613,0.30833721471821146,0.312063344201211,0.30973451327433627,0.3105107902499612,0.3074056823474616,0.31175283341096105,0.3095792578792113,0.3103555348548362,0.3084924701133364,0.30585312839621176,0.31082130104021116,0.30538736221083684,0.3143921751280857,0.3100450240645862,0.3098897686694613,0.3089582362987114,0.3095792578792113,0.31020027945971124,0.3084924701133364,0.3095792578792113,0.312373854991461,0.30973451327433627,0.3112870672255861,0.3095792578792113,0.3089582362987114,0.30771619313771154,0.31501319670858563,0.30911349169383634,0.311908088806086,0.30911349169383634,0.3089582362987114,0.3074056823474616,0.30818195932308645,0.3128396211768359,0.3100450240645862,0.30693991616208666,0.3100450240645862,0.30771619313771154,0.31268436578171094,0.31066604564508615,0.311908088806086,0.3094240024840863,0.3088029809035864,0.3074056823474616,0.31361589815246077,0.30911349169383634,0.3080267039279615,0.31082130104021116,0.30926874708896135,0.3046110852352119,0.3094240024840863,0.3109765564353361,0.3080267039279615,0.3095792578792113,0.31082130104021116,0.3098897686694613,0.31175283341096105,0.30693991616208666
36,36,0.3476230191826522,0.31693077564637195,0.31726438698915765,0.31609674728940784,0.3174311926605505,0.31709758131776483,0.3145954962468724,0.31809841534612177,0.3140950792326939,0.3139282735613011,0.3155963302752294,0.31793160967472894,0.31876563803169305,0.31542952460383655,0.3164303586321935,0.31526271893244373,0.31142618849040865,0.32043369474562133,0.31859883236030023,0.3201000834028357,0.31809841534612177,0.3189324437030859,0.3175979983319433,0.31426188490408674,0.31626355296080066,0.3202668890742285,0.31976647206005004,0.31509591326105085,0.31242702251876564,0.31876563803169305,0.31609674728940784,0.31726438698915765,0.3194328607172644,0.3145954962468724,0.3164303586321935,0.31676396997497913,0.31526271893244373,0.31542952460383655,0.3174311926605505,0.3155963302752294,0.31726438698915765,0.3157631359466222,0.3182652210175146,0.3140950792326939,0.3184320266889074,0.3164303586321935,0.31909924937447876,0.31342785654712263,0.31859883236030023,0.31626355296080066,0.31542952460383655,0.31542952460383655,0.3139282735613011,0.3177648040033361,0.3127606338615513,0.32226855713094243,0.31709758131776483,0.3174311926605505,0.31726438698915765,0.31542952460383655,0.31726438698915765,0.31626355296080066,0.31726438698915765,0.3192660550458716,0.31709758131776483,0.31859883236030023,0.3177648040033361,0.31609674728940784,0.315929941618015,0.3221017514595496,0.31709758131776483,0.31976647206005004,0.3165971643035863,0.31693077564637195,0.3145954962468724,0.3147623019182652,0.31876563803169305,0.3182652210175146,0.31542952460383655,0.3189324437030859,0.31509591326105085,0.31976647206005004,0.3175979983319433,0.3192660550458716,0.31693077564637195,0.31542952460383655,0.31526271893244373,0.3221017514595496,0.31609674728940784,0.3127606338615513,0.31876563803169305,0.3165971643035863,0.3119266055045872,0.31609674728940784,0.3184320266889074,0.31492910758965803,0.315929941618015,0.31993327773144287,0.3164303586321935,0.31676396997497913,0.3139282735613011
