,C,C_rand,E,E_rand,L,L_rand,M,M_rand,a,a_rand,sigma,sigma_rand
0,0.4498887255891581,0.22580711853663776,0.4343968592585325,0.48706790873147615,2.376242649858285,2.086636490545285,0.36982537430464296,0.12582774954120035,0.09076922258276784,-0.0862457716950617,1.7495384528880058,1.0
1,0.4498887255891581,0.23186815904248836,0.4343968592585325,0.48739239967991077,2.376242649858285,2.0836964338593003,0.36982537430464296,0.1310544017567517,0.09076922258276784,-0.08118450855213945,1.7014048158409418,1.0
2,0.4498887255891581,0.22865999786628818,0.4343968592585325,0.4873160046277553,2.376242649858285,2.0846482507720294,0.36982537430464296,0.12293578182752565,0.09076922258276784,-0.09251819680333542,1.7260640754526757,1.0
3,0.4498887255891581,0.2247704689273187,0.4343968592585325,0.48807619455098855,2.376242649858285,2.0808832860950126,0.36982537430464296,0.12553820383874303,0.09076922258276784,-0.088680904181541,1.7527613717136827,1.0
4,0.4498887255891581,0.2258428834209882,0.4343968592585325,0.48515487476286623,2.376242649858285,2.094970176403401,0.36982537430464296,0.12448505823391481,0.09076922258276784,-0.07219252567469882,1.7562476575750505,1.0
5,0.4498887255891581,0.22036742625271494,0.4343968592585325,0.4869071810485633,2.376242649858285,2.0866787935191846,0.36982537430464296,0.12837036118483403,0.09076922258276784,-0.0757800514588483,1.7927615376802966,1.0
6,0.4498887255891581,0.2291797431588025,0.4343968592585325,0.4878271024891883,2.376242649858285,2.0821523753119844,0.36982537430464296,0.11993097069408298,0.09076922258276784,-0.09050160271296942,1.7200877522494813,1.0
7,0.4498887255891581,0.2305506609131209,0.4343968592585325,0.4868833382080471,2.376242649858285,2.0868480054147804,0.36982537430464296,0.1291970818266668,0.09076922258276784,-0.08713483615485317,1.7137156791906474,1.0
8,0.4498887255891581,0.22827086229327143,0.4343968592585325,0.4871963259457319,2.376242649858285,2.085113583484919,0.36982537430464296,0.12797591248164084,0.09076922258276784,-0.0830635990290202,1.7293924605606061,1.0
9,0.4498887255891581,0.22398301586826247,0.4343968592585325,0.4859504188020265,2.376242649858285,2.091226363213334,0.36982537430464296,0.12230325475763067,0.09076922258276784,-0.06627723323925672,1.7676662922181228,1.0
10,0.4498887255891581,0.23010576403087404,0.4343968592585325,0.48566853708859603,2.376242649858285,2.0939972080037226,0.36982537430464296,0.1224188717322156,0.09076922258276784,-0.06486264127039355,1.722911317406203,1.0
11,0.4498887255891581,0.23390206762476132,0.4343968592585325,0.4860472838240049,2.376242649858285,2.0908033334743434,0.36982537430464296,0.1261580933403191,0.09076922258276784,-0.05887464144480731,1.6923627051340853,1.0
12,0.4498887255891581,0.2263501769571639,0.4343968592585325,0.48599533919015336,2.376242649858285,2.0918397563348705,0.36982537430464296,0.12125167486923139,0.09076922258276784,-0.08151564739118855,1.7496931738976582,1.0
13,0.4498887255891581,0.22605291985173762,0.4343968592585325,0.4863935787638133,2.376242649858285,2.089640001692119,0.36982537430464296,0.12268835389700557,0.09076922258276784,-0.07560901956700715,1.7501516244402515,1.0
14,0.4498887255891581,0.2294176799722173,0.4343968592585325,0.4870613151543053,2.376242649858285,2.086023097423749,0.36982537430464296,0.12664022216353024,0.09076922258276784,-0.08162225978191812,1.7214981186747398,1.0
15,0.4498887255891581,0.23176456746234578,0.4343968592585325,0.4864322057906313,2.376242649858285,2.0894919412834723,0.36982537430464296,0.12555902786724726,0.09076922258276784,-0.07994283208626124,1.706899623494117,1.0
